PRT_ID,AREA,INT_SQFT,DATE_SALE,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,DATE_BUILD,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE
P01781,Karapakkam,1055,09-02-2012,147,1.0,1.0,3,Family,No,21-02-1964,Commercial,ELO,Gravel,I,4.3,2.2,3.2,3.23,298220,169260,8060000
P05108,Karapakkam,1026,29-04-2010,143,1.0,1.0,3,AdjLand,No,07-05-1976,Others,NoSewr ,No Access,RL,3.2,2.7,3.8,3.29,244727,119057,6614250
P06639,Velachery,1500,09-07-2009,191,2.0,1.0,4,AdjLand,Yes,17-07-1978,House,NoSeWa,Gravel,I,2.0,3.7,2.5,2.92,311823,91713,9171270
P02094,Adyar,762,11-12-2011,16,1.0,1.0,2,AdjLand,No,20-12-1975,Others,ELO,Paved,RH,2.9,4.7,3.5,3.56,291358,43704,7283940
P07640,Velachery,1729,14-09-2008,17,2.0,1.0,4,Normal Sale,Yes,23-09-1975,Others,AllPub,Gravel,RH,3.5,4.5,2.1,3.53,379338,100413,11157010
P00677,Chrompet,1061,23-10-2013,147,1.0,1.0,3,Normal Sale,Yes,02-11-1975,House,NoSewr ,Gravel,RM,2.4,3.9,3.1,3.21,274247,152360,10157300
P01694,Velachery,1622,25-02-2012,62,2.0,1.0,4,Partial,Yes,02-03-1991,Others,NoSewr ,Paved,RL,4.1,2.2,2.3,2.71,359784,190474,10581870
P04883,KK Nagar,2284,11-06-2010,114,4.0,2.0,6,Partial,No,14-06-1996,Commercial,NoSeWa,Gravel,RM,3.4,2.8,4.3,3.58,752460,183527,18352680
P02767,Karapakkam,694,02-08-2011,15,1.0,1.0,2,AdjLand,Yes,11-08-1972,Commercial,ELO,Paved,C,2.5,2.2,3.8,2.93,221927,110963,6527250
P07849,Chrompet,1108,14-07-2008,0,1.0,1.0,3,Family,Yes,21-07-1980,Others,ELO,No Access,RM,3.7,4.3,4.0,4.03,255855,167290,9840560
P01771,Velachery,1566,10-02-2012,170,2.0,1.0,4,Normal Sale,Yes,16-02-1987,Others,ELO,Gravel,RM,4.7,2.3,2.8,3.05,346461,219425,11548700
P06745,KK Nagar,2001,07-06-2009,181,3.0,2.0,5,Family,Yes,08-06-2004,Commercial,NoSeWa,Paved,RL,2.5,3.1,3.6,3.12,825243,303151,16841700
P07650,Adyar,692,12-09-2008,62,1.0,1.0,2,Normal Sale,Yes,22-09-1971,Commercial,AllPub,Paved,RH,4.1,4.4,5.0,4.61,394491,124576,10381355
P06943,Adyar,1287,13-04-2009,18,2.0,2.0,4,Family,Yes,17-04-1995,Commercial,AllPub,Paved,C,2.1,3.2,2.6,2.57,564652,28233,14116310
P00452,Anna Nagar,1978,05-04-2014,165,2.0,1.0,5,Partial,Yes,08-04-2002,Commercial,AllPub,No Access,RM,3.2,2.4,2.6,2.76,603478,111755,22351040
P01298,Chrompet,1243,22-08-2012,77,2.0,1.0,4,AdjLand,No,28-08-1991,House,NoSewr ,Paved,RL,3.6,4.2,2.1,3.39,284081,142040,9469350
P00255,Chrompet,1114,22-08-2014,158,1.0,1.0,3,Family,Yes,29-08-1987,Others,AllPub,Paved,RM,4.9,3.2,2.0,3.35,278513,171392,10712030
P08682,Anna Nagar,1744,24-09-2007,155,1.0,1.0,4,Family,No,02-10-1975,Commercial,ELO,Paved,RH,2.2,3.5,2.9,2.805,688400,144926,18115790
P08086,Chrompet,727,01-05-2008,97,1.0,1.0,2,AdjLand,No,09-05-1979,Others,AllPub,Gravel,RM,2.4,4.8,3.1,3.57,291322,26484,8827940
P05251,Chrompet,989,02-04-2010,193,1.0,1.0,3,Normal Sale,Yes,03-04-2006,Others,NoSewr ,Paved,RM,4.2,4.0,2.7,3.67,350260,74298,10613930
P06508,Karapakkam,787,03-08-2009,40,1.0,1.0,2,Partial,Yes,11-08-1977,Commercial,ELO,Paved,RL,4.6,3.8,4.1,4.16,425350,119098,8507000
P02223,Chrompet,1033,12-11-2011,4,1.0,1.0,3,Partial,No,19-11-1983,Commercial,NoSeWa,No Access,RM,4.2,2.5,4.7,3.67,304689,117188,11718800
P06306,Adyar,985,16-09-2009,73,1.0,1.0,3,Partial,Yes,21-09-1989,House,ELO,Paved,RM,2.6,4.6,4.3,3.85,291474,38863,9715800
P01851,Karapakkam,1115,27-01-2012,14,1.0,1.0,3,AdjLand,No,05-02-1975,Others,ELO,No Access,A,3.5,3.9,2.4,3.18,139404,38019,4224375
P06446,Adyar,929,18-08-2009,76,1.0,1.0,3,AdjLand,Yes,22-08-1994,Others,NoSeWa,Paved,RH,2.4,2.3,2.7,2.53,341295,75843,9480425
P01933,KK Nagar,1354,13-01-2012,169,2.0,1.0,4,AdjLand,No,16-01-2000,Others,NoSewr ,Paved,RL,4.6,2.5,2.3,3.05,364655,233753,9350120
P05775,Karapakkam,1125,24-12-2009,155,1.0,1.0,3,Normal Sale,No,06-01-1960,House,AllPub,Gravel,RL,3.1,2.8,3.9,3.33,343824,179075,7163000
P00704,Chrompet,883,03-10-2013,31,1.0,1.0,3,AdjLand,No,12-10-1976,House,NoSewr ,No Access,RM,3.4,3.6,5.0,3.96,210096,108939,7781350
P02813,Adyar,890,20-07-2011,116,1.0,1.0,3,AbNormal,Yes,27-07-1981,House,NoSewr ,Paved,C,2.5,4.7,5.0,4.19,251557,43124,7187350
P01533,T Nagar,1594,23-03-2012,0,1.0,1.0,4,Family,No,29-03-1988,Commercial,AllPub,No Access,RH,4.3,4.2,4.8,4.5,678363,254386,16959080
P03429,Chrompet,839,29-03-2011,71,1.0,1.0,3,Family,Yes,03-04-1988,Commercial,AllPub,Gravel,RH,2.8,5.0,4.6,4.22,291256,186404,11650250
P01981,Karapakkam,1214,03-01-2012,145,1.0,1.0,3,AdjLand,No,15-01-1963,Commercial,NoSeWa,No Access,RM,4.3,3.9,3.2,3.74,309558,89872,9985750
P00716,Anna Nagar,1684,21-09-2013,5,1.0,1.0,4,AdjLand,Yes,02-10-1971,House,NoSeWa,Paved,RL,3.4,2.9,3.4,3.275,416027,100855,12606890
P05961,Adyar,1023,20-11-2009,67,1.0,1.0,3,AdjLand,Yes,28-11-1978,Others,NoSeWa,Paved,I,3.0,2.9,2.3,2.63,270380,9013,9012665
P03417,KK Nagar,1386,31-03-2011,101,2.0,1.0,4,Partial,Yes,01-04-2006,Commercial,NoSeWa,Paved,RM,3.5,4.9,3.3,3.84,496825,262213,13800700
P00632,T Nagar,1797,20-11-2013,1,1.0,1.0,4,Family,No,23-11-2002,Commercial,NoSewr ,Paved,RM,5.0,4.6,3.8,4.36,783698,391849,20623620
P08715,T Nagar,1984,12-09-2007,5,2.0,1.0,5,AdjLand,No,22-09-1965,House,NoSeWa,No Access,RM,2.6,4.7,3.4,3.485,341770,197175,13144990
P03132,Karapakkam,1241,20-05-2011,50,1.0,1.0,3,Partial,Yes,30-05-1970,Others,ELO,Paved,RH,2.0,4.8,3.4,3.4,332983,140593,7399625
P05135,T Nagar,1635,23-04-2010,190,1.0,1.0,4,AbNormal,No,26-04-1996,House,NoSeWa,Gravel,RH,2.9,3.2,3.7,3.335,438677,150074,11544130
P06896,Adyar,922,25-04-2009,59,1.0,1.0,3,Partial,Yes,03-05-1978,Commercial,NoSeWa,No Access,C,2.7,3.7,4.9,4.0,385810,19785,9892565
P02827,Karapakkam,1175,18-07-2011,98,1.0,1.0,3,Partial,No,19-07-2006,House,ELO,Gravel,RH,2.0,2.6,3.1,2.62,275930,75881,6898250
P07104,Chrompet,1122,25-02-2009,77,1.0,1.0,3,Normal Sale,Yes,06-03-1973,Others,AllPub,No Access,RH,5.0,4.7,3.7,4.49,251472,152679,8981140
P00990,Chrompet,728,15-03-2013,128,1.0,1.0,2,Family,No,21-03-1991,House,NoSeWa,No Access,RL,3.9,3.1,3.7,3.52,197360,37005,6167500
P06682,Adyar,1137,26-06-2009,177,1.0,1.0,3,Partial,Yes,02-07-1987,Commercial,NoSewr ,No Access,I,2.0,3.6,3.7,3.17,397735,99434,12429230
P07178,Adyar,805,27-01-2009,63,1.0,1.0,3,AdjLand,Yes,03-02-1982,Others,AllPub,Gravel,I,2.6,3.5,4.1,3.53,321639,35738,8934405
P02500,Chrompet,850,23-09-2011,174,1.0,1.0,3,AdjLand,No,28-09-1991,Others,NoSeWa,Paved,RM,4.1,2.9,3.3,3.38,248492,26624,8874700
P08284,KK Nagar,1413,29-02-2008,42,2.0,1.0,4,Partial,Yes,07-03-1980,House,AllPub,Gravel,RH,2.7,2.5,3.3,2.88,440655,152880,8992960
P09119,Velachery,1840,02-04-2007,8,3.0,2.0,5,Normal Sale,No,04-04-1999,Others,NoSeWa,No Access,C,4.8,3.0,2.6,3.33,334092,154196,8566460
P04044,Karapakkam,545,17-11-2010,121,1.0,1.0,2,Normal Sale,No,20-11-1998,Other,NoSewr ,Gravel,C,3.4,3.6,3.1,3.34,179083,105613,4591875
P06807,Anna Nagar,1968,17-05-2009,190,2.0,1.0,5,AbNormal,Yes,24-05-1981,House,AllPub,Paved,RL,2.0,2.9,4.8,3.345,506056,253028,14057110
P05363,Karapakkam,661,10-03-2010,159,1.0,1.0,2,Family,Yes,22-03-1960,Others,AllPub,Paved,I,3.4,4.7,3.9,3.99,231120,128997,5374875
P07245,Chrompet,858,08-01-2009,32,1.0,1.0,3,Partial,Yes,14-01-1985,House,NoSeWa,No Access,RL,2.9,3.0,3.9,3.24,226302,30174,7543400
P09202,Chrompet,1175,27-02-2007,29,1.0,1.0,3,Family,Yes,06-03-1979,House,AllPub,Paved,RL,3.5,4.9,3.9,4.18,302517,58552,9758600
P06996,KK Nagar,1743,29-03-2009,98,2.0,1.0,4,Normal Sale,Yes,31-03-2001,Others,AllPub,Paved,RH,2.7,3.1,3.7,3.22,544131,108826,10882620
P07814,T Nagar,1775,24-07-2008,117,1.0,1.0,4,Normal Sale,Yes,30-07-1986,House,ELO,Paved,RH,2.1,3.0,3.3,2.865,483506,136373,12397590
P00577,Chrompet,1195,25-12-2013,134,1.0,1.0,3,Family,No,02-01-1984,Commercial,NoSeWa,No Access,RM,4.0,2.9,3.9,3.53,417699,182743,13053100
P02178,Chrompet,802,23-11-2011,92,1.0,1.0,3,AbNormal,Yes,02-12-1973,Commercial,ELO,No Access,RH,2.7,5.0,2.6,3.59,311094,145826,9721700
P07514,KK Nagar,1997,17-10-2008,58,3.0,2.0,5,AdjLand,Yes,21-10-1993,Commercial,NoSeWa,Paved,RH,3.1,3.2,2.1,2.73,625841,345860,16469500
P02501,KK Nagar,1961,23-09-2011,197,3.0,2.0,5,Normal Sale,Yes,27-09-1995,Others,NoSeWa,Paved,RM,3.8,4.8,4.2,4.26,391119,176634,12616740
P05000,Karapakkam,1337,19-05-2010,107,2.0,2.0,4,Family,No,24-05-1988,Commercial,AllPub,Gravel,I,4.1,3.4,3.5,3.65,311595,166184,10386500
P08524,Velachery,1502,25-11-2007,185,2.0,1.0,4,Family,No,08-12-1954,Others,ELO,Paved,I,4.7,2.4,4.4,3.58,247144,82381,7489210
P01684,Velachery,1926,26-02-2012,3,3.0,2.0,5,AdjLand,No,11-03-1957,House,NoSeWa,Paved,RM,4.1,2.7,2.5,2.99,413480,165392,10337000
P07739,Chrompet,1263,15-08-2008,131,2.0,1.0,4,Partial,Yes,16-08-2004,House,NoSewr ,Gravel,RM,4.8,4.0,2.8,3.88,320443,148777,11444400
P09214,Anna Nagar,1540,23-02-2007,85,1.0,1.0,4,Normal Sale,Yes,27-02-1991,Others,AllPub,Gravel,RH,2.7,3.2,2.5,2.745,461526,237356,13186470
P05636,Karapakkam,1639,21-01-2010,7,2.0,2.0,4,AdjLand,Yes,31-01-1972,Others,NoSewr ,No Access,RH,3.0,3.9,2.8,3.19,272602,193460,8793625
P03842,Karapakkam,1228,01-01-2011,33,1.0,1.0,3,AdjLand,No,13-01-1963,Commercial,AllPub,Paved,RM,3.2,3.5,4.8,3.93,535717,174928,10933000
P00976,T Nagar,1860,26-03-2013,76,2.0,1.0,5,AdjLand,No,29-03-2001,Others,AllPub,Paved,RH,4.6,4.1,2.8,3.665,503251,195709,13979190
P03292,Karapakkam,1578,18-04-2011,153,2.0,2.0,4,Normal Sale,Yes,21-04-1998,Others,AllPub,Gravel,I,4.3,4.6,3.4,,295508,238313,9532500
P08244,Chrompet,768,11-03-2008,9,1.0,1.0,2,Partial,No,19-03-1977,Others,NoSewr ,No Access,RL,3.8,4.1,5.0,4.28,185735,46434,6633410
P03446,Karapakkam,1505,24-03-2011,175,2.0,2.0,4,Family,Yes,03-04-1970,Commercial,NoSeWa,Gravel,RL,2.2,2.6,4.5,3.24,537548,230378,12798750
P03223,Anna Nagar,1848,02-05-2011,66,2.0,1.0,5,Family,No,05-05-1997,House,NoSewr ,Paved,RM,4.0,2.7,4.7,3.955,489840,105911,13238930
P08860,Velachery,1663,22-07-2007,1,2.0,1.0,4,AdjLand,Yes,24-07-1996,Commercial,AllPub,No Access,RH,3.6,2.9,2.2,2.87,543322,132159,14684370
P03879,KK Nagar,1500,24-12-2010,48,2.0,1.0,4,AdjLand,No,28-12-1995,Commercial,NoSeWa,Paved,RL,4.7,3.0,3.0,3.51,530372,132593,13259300
P09950,Velachery,1936,18-07-2004,198,3.0,2.0,5,Family,Yes,21-07-1995,House,NoSewr ,Gravel,I,4.7,3.2,3.2,3.58,354335,139587,10737430
P01151,Anna Nagar,1719,27-11-2012,62,1.0,1.0,4,AdjLand,No,05-12-1981,Commercial,NoSewr ,Gravel,RH,3.2,2.1,2.5,2.645,668856,229322,19110170
P01636,Chrompet,835,05-03-2012,45,1.0,1.0,3,Normal Sale,No,13-03-1982,Commercial,NoSeWa,Gravel,RL,3.7,3.9,2.5,3.42,338071,76339,10905500
P02306,Adyar,1252,27-10-2011,70,2.0,2.0,4,AbNormal,No,05-11-1974,Others,NoSeWa,Paved,RM,5.0,2.9,4.5,4.33,419630,53799,10759755
P00134,Anna Nagar,1687,17-11-2014,6,1.0,1.0,4,Family,Yes,20-11-2001,Commercial,ELO,Gravel,RH,3.9,3.6,3.9,3.825,725563,196098,19609810
P05712,Velachery,1889,06-01-2010,49,3.0,2.0,5,Partial,No,13-01-1981,Commercial,NoSewr ,No Access,RL,4.8,4.5,4.6,4.61,445114,311580,14837130
P03733,Karapakkam,746,21-01-2011,43,1.0,1.0,2,AbNormal,No,24-01-1998,Others,AllPub,Gravel,RL,2.8,3.9,3.3,3.33,225296,147851,7040500
P02524,Adyar,1034,17-09-2011,200,1.0,1.0,3,Normal Sale,No,25-09-1978,Commercial,AllPub,No Access,RL,3.1,2.1,4.0,3.35,412770,145684,12140295
P00066,Chrompet,909,02-01-2015,120,1.0,1.0,3,AbNormal,No,03-01-2010,House,NoSewr ,Paved,RL,2.6,4.7,3.4,3.68,210183,40420,8083950
P02656,Velachery,1558,25-08-2011,32,2.0,1.0,4,Family,Yes,03-09-1974,House,NoSeWa,Paved,C,4.5,3.9,4.0,4.08,258210,101719,7824540
P01049,Chrompet,1083,28-01-2013,163,1.0,1.0,3,Partial,Yes,04-02-1988,House,AllPub,Paved,RH,2.5,4.9,2.2,3.37,241196,94756,8614150
P08487,Adyar,1078,13-12-2007,106,1.0,1.0,3,Family,No,15-12-1997,Commercial,NoSewr ,Gravel,I,2.2,3.4,4.0,3.34,450308,62543,12508550
P07085,Chrompet,1148,02-03-2009,116,1.0,1.0,3,Normal Sale,No,08-03-1986,House,NoSewr ,Paved,RL,4.7,3.4,2.9,3.64,278069,43448,8689650
P06391,Velachery,1556,29-08-2009,105,2.0,1.0,4,Partial,No,03-09-1989,Others,NoSeWa,Paved,RL,4.6,2.4,4.4,3.55,289791,130873,9348100
P06358,Karapakkam,542,06-09-2009,178,1.0,1.0,2,Normal Sale,No,15-09-1974,Others,NoSeWa,Paved,A,4.8,3.8,4.9,4.54,126567,48216,3013500
P02020,T Nagar,1866,24-12-2011,88,2.0,1.0,5,Partial,Yes,30-12-1986,Others,AllPub,Gravel,RM,2.1,2.1,4.1,3.0,470348,297887,15678280
P06888,Anna Nagar,1986,28-04-2009,109,2.0,1.0,5,Partial,No,09-05-1964,Commercial,NoSeWa,Gravel,RL,2.5,2.7,2.7,2.63,525215,315129,21008600
P09883,Velachery,1932,16-12-2004,10,3.0,2.0,5,AbNormal,Yes,29-12-1953,House,AllPub,No Access,A,2.1,2.7,2.4,2.46,301611,54135,7733620
P01857,Karapakkam,1661,26-01-2012,58,2.0,2.0,4,Normal Sale,Yes,29-01-1997,Commercial,ELO,Paved,I,2.5,2.1,3.5,2.78,368678,98314,12289250
P06125,KK Nagar,2120,18-10-2009,182,3.0,2.0,5,Partial,Yes,20-10-2002,House,AllPub,Gravel,RL,3.3,3.6,4.3,3.79,462731,194834,12177140
P03370,Velachery,1754,07-04-2011,9,2.0,1.0,4,AbNormal,Yes,14-04-1981,Commercial,ELO,Paved,I,2.4,3.8,3.2,3.27,530739,172132,14344300
P06119,Karapakkam,721,19-10-2009,75,1.0,1.0,2,AbNormal,Yes,21-10-2002,Commercial,ELO,Paved,A,4.9,4.9,3.3,4.26,238770,129065,6453250
P09157,Chrompet,1252,15-03-2007,54,2.0,1.0,4,Normal Sale,Yes,19-03-1988,Commercial,NoSeWa,Paved,RL,3.6,4.5,2.7,3.69,491781,223537,14902450
P08292,KK Nagar,2242,26-02-2008,104,4.0,2.0,6,AbNormal,Yes,02-03-1988,Others,NoSewr ,Gravel,RH,4.6,2.8,2.1,3.06,461363,294760,12815640
P05989,Chrompet,917,14-11-2009,177,1.0,1.0,3,Normal Sale,Yes,23-11-1972,Commercial,NoSewr ,Gravel,RH,2.8,2.8,4.4,3.28,321029,95120,11889950
P08209,Chrompet,796,22-03-2008,79,1.0,1.0,2,AdjLand,No,28-03-1986,Others,ELO,Paved,RH,4.7,3.2,2.6,3.47,202222,36111,7222220
P06169,Karapakkam,581,10-10-2009,128,1.0,1.0,2,Family,Yes,13-10-1997,Commercial,ELO,Gravel,I,3.7,2.5,3.2,3.14,318472,137522,7238000
P03760,Karapakkam,1253,14-01-2011,200,1.0,1.0,3,Partial,No,16-01-2004,House,NoSeWa,Paved,I,2.4,2.4,4.7,3.32,217323,120735,6036750
P09604,Velachery,1803,24-07-2006,96,3.0,2.0,5,AdjLand,Yes,01-08-1975,House,NoSewr ,Gravel,RL,3.7,4.1,3.0,3.67,346240,219285,11541320
P02442,Karapakkam,931,03-10-2011,16,1.0,1.0,3,AdjLand,No,07-10-1993,Commercial,AllPub,Paved,A,4.0,4.2,2.4,3.42,291669,166668,6944500
P05333,Karapakkam,948,15-03-2010,76,1.0,1.0,3,Partial,No,17-03-2001,Others,ELO,Paved,C,4.7,2.0,3.1,3.25,187198,88673,4926250
P04472,Karapakkam,752,24-08-2010,154,1.0,1.0,2,AbNormal,Yes,27-08-1999,House,NoSeWa,Paved,I,3.2,4.2,2.4,3.18,197447,81302,5807250
P08963,Chrompet,1174,03-06-2007,95,1.0,1.0,3,Partial,No,06-06-1994,Commercial,NoSeWa,Paved,RH,2.1,2.1,3.4,2.49,307904,147794,12316150
P05293,Chrompet,1055,24-03-2010,138,1.0,1.0,3,AbNormal,Yes,27-03-1998,House,NoSeWa,No Access,RL,3.6,4.7,2.6,3.74,246372,149583,8799000
P03988,Chrompet,1142,29-11-2010,59,1.0,1.0,3,Partial,Yes,06-12-1982,House,AllPub,Paved,RM,4.7,2.9,4.4,3.89,261706,30197,10065600
P04462,Chrompet,1113,26-08-2010,160,1.0,1.0,3,AdjLand,Yes,29-08-1997,Commercial,NoSewr ,Gravel,RH,2.1,2.6,3.8,2.81,436410,183011,14077750
P06252,Karapakkam,982,28-09-2009,177,1.0,1.0,3,Family,Yes,09-10-1965,Others,NoSeWa,Paved,A,4.5,4.7,2.1,3.6,160904,125706,5028250
P07831,KK Nagar,1625,20-07-2008,100,2.0,1.0,4,AdjLand,Yes,27-07-1980,Others,NoSeWa,Paved,RH,4.6,2.3,3.4,3.43,306962,184177,10232060
P06757,Chrompet,956,04-06-2009,16,1.0,1.0,3,AdjLand,Yes,09-06-1990,House,AllPub,Gravel,RL,2.3,2.3,4.8,3.05,326675,138590,9899250
P06108,KK Nagar,2042,22-10-2009,70,3.0,2.0,5,Family,Yes,26-10-1994,Others,AllPub,Paved,RL,4.7,4.0,4.4,4.37,619327,284890,12386540
P09657,Velachery,1651,20-04-2006,187,2.0,1.0,4,AbNormal,No,29-04-1969,Commercial,NoSeWa,Paved,RL,4.8,4.4,2.3,3.87,416053,152553,13868440
P06891,Velachery,1769,27-04-2009,137,2.0,1.0,4,AbNormal,Yes,03-05-1985,Others,AllPub,Gravel,A,3.8,2.7,2.0,2.77,385067,192534,9626680
P02052,Karapakkam,1237,18-12-2011,14,1.0,1.0,3,Normal Sale,Yes,23-12-1989,Others,NoSeWa,Paved,C,2.4,2.3,4.7,3.29,279779,143301,6823875
P09896,Velachery,1662,19-11-2004,55,2.0,1.0,4,AbNormal,Yes,27-11-1974,Others,ELO,Paved,A,3.2,4.5,2.2,3.49,320258,143273,8427850
P06974,Anna Nagar,1978,02-04-2009,193,2.0,1.0,5,Normal Sale,Yes,10-04-1979,House,NoSeWa,Paved,RL,2.9,4.6,2.6,3.205,401121,96822,13831750
P01181,Chrompet,1187,10-11-2012,1,1.0,1.0,3,Family,Yes,15-11-1992,Others,NoSewr ,Paved,RH,3.9,2.1,4.2,3.27,284281,107831,9802790
P01521,Karapakkam,1657,25-03-2012,81,2.0,2.0,4,AdjLand,No,02-04-1983,House,ELO,No Access,RH,4.5,2.9,4.2,3.9,283891,72793,7279250
P07513,KK Nagar,2432,17-10-2008,100,4.0,2.0,6,AdjLand,Yes,23-10-1984,Others,AllPub,Gravel,RH,2.3,3.1,4.1,3.26,678626,318539,13849520
P02671,Karapakkam,1649,21-08-2011,93,2.0,2.0,4,Normal Sale,Yes,26-08-1990,Others,AllPub,Paved,C,5.0,4.9,2.6,4.01,413493,118141,8438625
P05525,Karapakkam,1114,08-02-2010,200,1.0,1.0,3,AbNormal,No,14-02-1985,Others,NoSeWa,Paved,C,3.3,3.5,2.5,3.04,214420,80408,5360500
P09167,Adyar,636,12-03-2007,52,1.0,1.0,2,AbNormal,Yes,13-03-2002,House,AllPub,Paved,C,4.9,4.4,4.6,4.65,267443,46803,6686075
P07980,Velachery,1892,02-06-2008,196,3.0,2.0,5,Family,No,15-06-1959,Others,ELO,Paved,RL,4.5,2.3,4.0,3.36,355144,101470,10146980
P01052,Chrompet,702,23-01-2013,14,1.0,1.0,2,AbNormal,No,28-01-1996,House,AllPub,Paved,RH,3.6,2.7,3.6,3.24,205995,90123,6437350
P02215,Karapakkam,938,13-11-2011,70,1.0,1.0,3,Normal Sale,No,24-11-1965,House,AllPub,Gravel,C,2.3,2.2,3.7,2.83,181985,113126,4918500
P05077,Adyar,779,04-05-2010,176,1.0,1.0,2,Partial,No,11-05-1981,Commercial,ELO,Paved,I,3.8,4.9,3.2,3.72,318691,79673,8852535
P08234,Anna Nagar,1683,14-03-2008,60,1.0,1.0,4,AbNormal,No,25-03-1967,House,AllPub,Paved,RM,2.5,2.2,4.4,3.185,302769,133218,12110770
P00430,Chrompet,1266,20-04-2014,86,2.0,1.0,4,Partial,Yes,27-04-1985,House,ELO,Paved,RH,3.1,3.4,4.8,3.73,245094,118008,9077550
P08541,Adyar,1169,13-11-2007,145,1.0,1.0,3,AbNormal,Yes,23-11-1967,Commercial,NoSewr ,Gravel,RL,3.7,2.3,3.5,3.32,558323,135808,15089800
P05272,KK Nagar,2415,27-03-2010,128,4.0,2.0,6,Family,Yes,29-03-2000,Others,NoSewr ,Gravel,RL,3.0,4.3,3.4,3.55,549530,267720,14090500
P00821,Chrompet,736,03-07-2013,143,1.0,1.0,2,AbNormal,No,10-07-1985,Commercial,NoSeWa,Gravel,RH,4.7,3.3,2.0,3.33,301939,94356,9435600
P02127,KK Nagar,1407,06-12-2011,143,2.0,1.0,4,AdjLand,Yes,08-12-2002,House,NoSewr ,Paved,RH,4.7,3.4,3.3,3.75,472589,207939,9451780
P07088,Velachery,1951,01-03-2009,149,3.0,2.0,5,AdjLand,No,12-03-1966,House,NoSewr ,Paved,RL,2.9,3.3,4.7,3.62,307562,184537,10252060
P08730,Adyar,725,07-09-2007,2,1.0,1.0,2,Normal Sale,No,08-09-2002,Others,NoSeWa,No Access,RM,4.9,4.3,3.7,4.18,258284,24214,8071375
P07546,Adyar,1188,08-10-2008,47,1.0,1.0,3,Family,Yes,12-10-1992,Commercial,NoSeWa,Gravel,I,4.2,2.1,4.0,3.68,425899,28393,14196640
P01650,Anna Nagar,1978,03-03-2012,14,2.0,1.0,5,Normal Sale,Yes,09-03-1990,Others,AllPub,Paved,RL,3.0,2.4,2.6,2.69,385427,169588,15417080
P01463,Chrompet,1188,20-04-2012,88,1.0,1.0,3,Normal Sale,No,22-04-2005,Commercial,AllPub,No Access,RL,3.2,3.6,3.4,3.42,354889,39432,13144050
P03357,Karapakkam,1105,09-04-2011,138,1.0,1.0,3,Normal Sale,Yes,10-04-2004,Others,NoSewr ,No Access,RH,4.0,4.2,3.9,4.02,345512,90134,7511125
P04891,Velachery,1776,09-06-2010,120,2.0,1.0,4,Normal Sale,Yes,14-06-1989,House,NoSeWa,Paved,RH,4.9,2.4,3.4,,319653,89903,9989170
P04031,Anna Nagar,1996,21-11-2010,170,2.0,1.0,5,Family,No,29-11-1979,Commercial,ELO,Gravel,RH,3.7,4.1,2.1,3.16,522516,209006,20900620
P06273,Velachery,1696,24-09-2009,110,2.0,1.0,4,Normal Sale,No,05-10-1964,Others,NoSeWa,No Access,RL,4.6,2.3,2.2,2.85,303588,133936,8929050
P02310,Karapakkam,1192,26-10-2011,152,1.0,1.0,3,Family,No,31-10-1988,House,NoSewr ,No Access,I,4.5,4.5,3.6,4.14,235059,101503,5342250
P00569,Chrompet,708,30-12-2013,186,1.0,1.0,2,Normal Sale,Yes,05-01-1991,Others,AllPub,Gravel,RM,4.0,2.9,3.2,3.32,276144,95222,9522210
P04216,Velachery,1612,14-10-2010,10,2.0,1.0,4,AdjLand,Yes,23-10-1973,House,AllPub,Gravel,A,4.5,3.5,2.4,3.42,332863,85349,8534940
P08019,Velachery,1946,19-05-2008,130,3.0,2.0,5,Normal Sale,Yes,25-05-1987,Others,NoSewr ,No Access,RM,2.5,3.4,4.7,3.57,436654,181939,12129270
P02932,Chrompet,859,27-06-2011,145,1.0,1.0,3,Family,Yes,02-07-1990,Commercial,NoSewr ,Gravel,RL,3.3,2.5,2.8,2.83,402493,134164,12196750
P07243,Velachery,1644,08-01-2009,70,2.0,1.0,4,Normal Sale,Yes,16-01-1979,House,AllPub,No Access,RM,2.5,3.8,2.7,3.15,405542,202771,10138550
P04387,Karapakkam,1635,11-09-2010,122,2.0,2.0,4,AdjLand,No,12-09-2005,Commercial,NoSeWa,No Access,C,4.6,2.9,4.4,4.01,371726,212415,10620750
P00826,Chrompet,901,29-06-2013,174,1.0,1.0,3,Normal Sale,No,06-07-1984,House,NoSewr ,Gravel,RM,2.8,2.7,4.0,3.12,217614,121864,8704550
P08608,Chrompet,858,24-10-2007,129,1.0,1.0,3,AdjLand,No,27-10-1993,Commercial,NoSeWa,Gravel,RL,3.0,2.0,3.0,2.6,382718,150768,11597500
P09868,Velachery,1534,04-01-2005,6,2.0,1.0,4,Partial,Yes,18-01-1952,Others,ELO,Paved,C,4.7,4.6,2.3,3.94,284552,63234,7904210
P05698,Velachery,1660,09-01-2010,107,2.0,1.0,4,Family,Yes,12-01-1999,Others,NoSeWa,Paved,C,2.4,3.2,5.0,3.54,344530,65181,9311620
